INCIDENT TITLE,LATITUDE,LONGITUDE
CALLE PABLO RUIZ PICASSO,41.66716773276263,-0.9104276272847285
"EXPO 2008, AV. DE LA",41.66360461335159,-0.9071553345929579
CALLE MIGUEL ROCA I JUNYENT,41.65975461597515,-0.9148509890187296
CALLE MIGUEL ROCA I JUNYENT,41.65934676875523,-0.9107442188517582
"CALLE MAYORAL, 10",41.65499342574913,-0.8893812176807896
"AVENIDA JOSE ANSELMO CLAVE, 57",41.64808959436404,-0.8932918936289197
"CALLE BARTOLOME LLORENTE, 2",41.646853126921314,-0.8951177382028268
"AVENIDA VALENCIA, 40",41.64626600222313,-0.8972386681071058
"AVENIDA SAN JUAN BOSCO, 15",41.643792724818255,-0.9033467062966882
"CALLE DUQUESA VILLAHERMOSA, 40",41.64799092357481,-0.903408192989319
PLAZA ROMA,41.649144009273115,-0.8989837337886352
"CALLE HERNAN CORTES, 31",41.64803563159339,-0.8901055447599497
"CALLE HERNAN CORTES, 11",41.64889062230603,-0.8888451260782256
CALLE NICOLAS GUILLEN,41.66691178926867,-0.8829176634156274
"PASEO ECHEGARAY Y CABALLERO, 7",41.65099928076754,-0.8592130721861512
PASEO ECHEGARAY Y CABALLERO,41.651795728103146,-0.8623233402579545
PASEO ECHEGARAY Y CABALLERO,41.652811565317,-0.8660970109592978
PASEO ECHEGARAY Y CABALLERO,41.65317838639614,-0.8669352474582208
"PASEO ECHEGARAY Y CABALLERO, 99",41.6535627631533,-0.8682345380682458
"PASEO ECHEGARAY Y CABALLERO, 99",41.653923849727846,-0.8697357629336566
PASEO ECHEGARAY Y CABALLERO,41.65443455524146,-0.8710495377804145
"PASEO ECHEGARAY Y CABALLERO, 162",41.65403750066981,-0.8714943426046973
CALLE PEÑA OROEL,41.6635680648504,-0.872311190294241
"CALLE FRANCISCO OLIVAN BAYLE, 2",41.663473439702095,-0.8718218641773908
"CALLE BIELSA, 8",41.662057790074314,-0.8693047287839137
"CALLE BIELSA, 2",41.66247268326009,-0.8700652495054758
"CALLE COSO, 210",41.65365226628588,-0.8716049034364158
"CALLE DOCTOR J. AZNAR MOLINA, 2",41.64828380831054,-0.872548389382458
"CALLE VIOLANTE DE HUNGRIA, 6",41.63919988126002,-0.900908998639165
"CALLE FRAY JULIAN GARCES, 92",41.62712687261817,-0.8883934443146394
CALLE FRAY JULIAN GARCES,41.628352533783634,-0.8876998012494617
"CALLE FRAY JULIAN GARCES, 100",41.62562326408975,-0.8889106714236191
"CALLE MONZON, 20",41.62972026763463,-0.8827368815210948
"CALLE CUARTA AVENIDA, 9",41.62484645724957,-0.8802273931059518
"CALLE CUARTA AVENIDA, 72",41.624629618908386,-0.8760446501526268
CALLE ZAFIRO,41.62260905817165,-0.8756344567813051
AVENIDA DE LA POLICIA LOCAL,41.6203405819186,-0.8764298246473509
"CALLE MARIANO  DE CAVIA SANTA ISABEL, 2",41.65675522478635,-0.8852728522206987
"AVENIDA CESAREO ALIERTA, 1",41.64669567707283,-0.8787203678535209
"AVENIDA CESAREO ALIERTA, 11",41.64567392446013,-0.8777716834954212
"CALLE PREDICADORES, 92",41.65805577253722,-0.8876718818640806
CALLE SANTA LUCIA,41.65833198264953,-0.8914315440171544
"CALLE JOSE LUIS ALBAREDA, 4",41.64964929296444,-0.8850423162260891
"CARRETERA CASTELLON, Km.2,7",41.63206280290169,-0.8510026756513277
"AVENIDA RAMON SAINZ DE VARANDA, 15",41.637685749236624,-0.9109843829153492
"AVENIDA RAMON SAINZ DE VARANDA, 15",41.63755179813305,-0.9110475396559343
CALLE MENENDEZ PELAYO,41.64330153397869,-0.8976599997963802
"CALLE CORONA DE ARAGON, 35",41.643740113923435,-0.8975100571866891
"CALLE CORONA DE ARAGON, 35",41.64362786973326,-0.8972824502410937
"AVENIDA AMERICA, 5",41.63251451735834,-0.8850572236456851
"PASEO DE CUELLAR, 22",41.63414877203797,-0.885033073341483
"CALLE JOSE GALIAY, 4",41.636677760896404,-0.8700602727881436
"CALLE JOSE GALIAY, 11",41.63683624978903,-0.8701073979740308
"SINUES URBIOLA, PLAZA",41.65231500527523,-0.8789221432290789
"CALLE DON JAIME I, 32",41.65379787811894,-0.8780165136791754
"XIMENEZ DE EMBUN, T.",41.65607145455663,-0.8767661360546649
PLAZA NTRA. SEÑORA DEL PILAR,41.65569155986401,-0.878384988405485
"CALLE ESPOZ Y MINA, 21",41.65481134304053,-0.8785164443546208
"CALLE CASTO MENDEZ NUÑEZ, 23",41.65351114128531,-0.8790719074636669
"CALLE PINO, 4",41.654017426985725,-0.8803959814020084
PLAZA SANTIAGO SAS,41.653890665463244,-0.8806038117929132
"CALLE TORRE NUEVA, 25",41.65477503924584,-0.8819186362438178
"CALLE DOCTOR FLEMING, 16",41.65158097416485,-0.8894380181526137
"CALLE ENRIQUE DE OSSO, 7",41.6464702154749,-0.9156140724248198
CALLE RICHARD WAGNER,41.63426290353623,-0.9446788843770686
"CAMINO MIRAFLORES, 10",41.63322516729413,-0.8737851369764645
"CALLE ISLAS CANARIAS, 1",41.677062962634004,-0.8773470767663496
"CALLE ISLAS CANARIAS, 5",41.67710491800278,-0.8764495028474691
"CALLE PACO MARTINEZ SORIA, 1",41.66257323893035,-0.8850156490180057
"CALLE NICOLAS GUILLEN, 8",41.66697851432675,-0.8848289014793701
CALLE JUSEPILLO DE OLLETA,41.652002180536286,-0.8719894821205448
"CALLE COSO, 197",41.653007779561655,-0.8720632501542612
"ANDADOR RAFAELA APARICIO, 13",41.66334405294616,-0.8857905733936412
"PASEO DE CALANDA, 28",41.65230976789146,-0.9039117675920748
"PASEO DE CALANDA, 27",41.65162492867551,-0.9033995940952851
"PASEO DE CALANDA, F 43",41.65056180466074,-0.9031338689529685
"PASEO DE CALANDA, 55",41.649894513539046,-0.9025964103390728
"PASEO DE CALANDA, 61",41.6492452619706,-0.9023071864043934
"PASEO DE CALANDA, 19",41.652692650216274,-0.9039173632667367
"PASEO DE CALANDA, F 13",41.65337819872743,-0.9044685563455233
"CALLE DUQUESA VILLAHERMOSA, 58",41.64710267203552,-0.9060643036567957
"CALLE FRAY JULIAN GARCES, 2",41.63187786540454,-0.8854549969786832
"CALLE FRAY JULIAN GARCES, 40",41.62998972971243,-0.8873456217906206
"CALLE FRAY JULIAN GARCES, 68",41.62896492494825,-0.8876966094941512
"AVENIDA AMERICA, 55",41.63023814961854,-0.8856718660627716
CALLE JOSE PALAFOX,41.65415583125207,-0.8744807011025801
VIA UNIVERSITAS,41.64716913775993,-0.9087247583139281
CALLE EUGENIO LUCAS,41.68863857277905,-0.8791737012548475
"CALLE MARIA ZAMBRANO, 3",41.66245022336689,-0.8839598595186117
CALLE GERTRUDIS GOMEZ DE AVELLANEDA,41.66224696374843,-0.8844157121886942
VIA HISPANIDAD,41.636234931869126,-0.9119340835173362
"EXPO 2008, AV. DE LA",41.663304007481024,-0.9082056875038355
"EXPO 2008, AV. DE LA",41.6628611191133,-0.9083670380657655
CALLE RAMON ARRIBAS SANCHEZ,41.638157784917304,-0.869976104629334
"CALLE SANTA MARIA DE RIPOLL, 2",41.64469820518899,-0.8591604657192311
"PLAZA AÑON, 5",41.65068621571012,-0.8733945635771072
"CALLE CALAMOCHA, 4",41.673940490764025,-0.8731155110723742
"CALLE CALAMOCHA, 8",41.67394968944105,-0.8733691575332342
"CALLE CALAMOCHA, 10",41.6739538581904,-0.8735943793519316
"CALLE NTRA. SRA. DE LA OLIVA, 3",41.625880353335,-0.8818357563342063
"CALLE NTRA. SRA. DE LA OLIVA, 3",41.625828115280186,-0.8819334971639988
"AVENIDA SAN JOSE, 79",41.64088271950231,-0.8734036679266103
"CALLE MIGUEL SERVET, F94",41.6438298989544,-0.8696234164230394
"CALLE CIUDADANO KANE, 23",41.62103538123952,-0.9243152679506574
PASEO DE LOS OLVIDADOS,41.62015769751794,-0.9216003068214211
PASEO DE LOS OLVIDADOS,41.619751116465444,-0.9220274599668479
"JARDIN DE ALA, EL",41.62488419925231,-0.9359813100902163
"JARDIN DE ALA, EL",41.62437902774871,-0.9361875635633597
"CALLE UN AMERICANO EN PARIS, 31",41.62284425098035,-0.9302259918867315
"PASEO DE LOS OLVIDADOS, 7",41.62248360431673,-0.9184869779511912
"AVENIDA NAVARRA, 71",41.65536993770345,-0.907256785669997
"AVENIDA NAVARRA, 30",41.655251778032685,-0.9042330692404914
"CALLE SAN JUAN DE LA CRUZ, 22",41.640992274687285,-0.8915666809917018
"CALLE SAN JUAN DE LA CRUZ, 23",41.64103953676495,-0.8907066652647451
"CALLE SAN JUAN DE LA CRUZ, 32",41.64078714616768,-0.890450153654216
"AVENIDA PINTOR FRANCISCO GOYA, 45",41.643403069800804,-0.8906685781172092
"AVENIDA PINTOR FRANCISCO GOYA, 50",41.64394080034541,-0.890768704041682
"CALLE SAN PABLO, 44",41.65591857422517,-0.8860592252499735
"CALLE SOBRARBE, 8",41.659306760283705,-0.873949165898362
"CALLE CONDES DE ARAGON, 18",41.63895640362816,-0.9068172595386518
"CALLE POETA MARCO MARCIAL, 1",41.64517361299709,-0.8916907552878638
"CALLE BUBIERCA, 4",41.639033370452644,-0.8661975920648372
